CASEID,WGT2011_2015,WGT2013_2017,WGT2015_2019,WGT2011_2017,WGT2013_2019,WGT2011_2019
66363,1730.1992111,3289.8692712,,1653.1760916,1832.5772869,1182.1522393
66364,3985.7475085,2291.6100204,,2047.9835986,1825.9556573,1849.4526767
66367,4498.2316749,4595.0538632,,3193.6138936,3231.2710381,2465.6794313
66368,3721.0972516,2151.2479255,,1891.7787637,1683.4004459,1696.0541724
66370,2771.5931949,2904.7321769,,1922.6441232,1920.4654252,1437.1951364
66374,2125.9477531,1165.089729,,1073.1265685,1273.965326,1185.4167189
66375,3193.5369726,3064.9264932,,2044.2889757,2262.8447121,1643.1088629
66376,3248.4460837,3210.091974,,2139.2087525,2295.3942416,1698.1417894
66377,3402.3761013,3478.6013501,,2413.4653596,2439.5905585,1861.4538748
66379,13910.464524,29278.054248,,8932.6085515,21424.638038,7150.4633068
66381,4632.4721094,5036.2254736,,3313.3259678,3605.9352654,2628.7886881
66382,1848.9946947,1944.7572579,,1290.5391581,1471.2899417,1064.6279441
66383,22340.834511,23112.460914,,16183.868526,16554.02064,12510.237619
66384,880.5852,1098.0192315,,731.17682785,677.34142466,507.12885004
66386,6407.9206407,5080.2925029,,4056.2409563,3857.3290334,3191.8935622
66387,2353.2179604,2277.7410118,,1506.9174427,1671.6765985,1210.5645046
66388,4482.2562199,4873.4538921,,3205.597208,3487.857002,2542.848213
66389,4397.4729884,3888.1646117,,2825.7684031,2815.0843941,2216.9470033
66391,9289.5335241,8634.797355,,6232.2023201,6157.8631767,4830.4476477
66392,2593.6558044,5240.5433252,,2660.8402869,3021.1645743,1962.2656797
66393,8131.2770412,8471.9415897,,5288.9730604,6507.8082867,4461.4657282
66394,1530.4509539,1673.1494482,,1048.2198494,1244.7622433,877.69626114
66395,2881.4507393,3339.0068502,,2049.6227372,2319.8731115,1635.2593487
66399,11035.552554,9754.1277514,,7006.588777,6351.2637874,5075.9261854
66402,880.5852,1633.1773638,,576.3166,1188.8473892,394.0221
66403,938.98666452,889.3455,,623.97960141,685.36042549,513.92433216
66408,2727.6366503,5598.3151189,,2945.3880151,3007.2019244,2026.5522258
66409,1900.8786044,1933.153796,,1282.203774,1334.6621466,1002.3277966
66410,1721.5195785,1996.5908263,,1227.8753869,1386.7487773,978.66010627
66411,1304.7554676,1219.0338897,,881.32398357,906.52923813,703.36350459
66412,6782.0697425,7246.3427825,,4593.7878573,4063.8097172,3049.339523
66413,3927.8333461,4524.2862449,,2917.9823893,2937.4794703,2173.2465241
66416,3304.9014191,3262.9227482,,2175.1797711,2334.1626252,1727.011805
66418,3070.762993,1651.6697238,,1533.1016972,1642.1519454,1576.8483494
66419,2639.7588803,1848.0131809,,1574.5959967,1343.7812834,1189.3172939
66420,2540.5556369,2600.5827076,,1799.9283316,1816.9843913,1386.2690401
66424,4920.8567046,4577.443009,,3304.5995756,3284.7237248,2572.4140868
66426,2862.4387358,3317.0038047,,2036.1537797,2304.578615,1624.4972729
66427,1305.1682766,1295.9597086,,836.70522903,934.36904559,671.09321869
66430,1647.3189811,1891.0003429,,1237.2948559,1200.4316486,892.73798082
66431,8551.716144,8916.2545867,,6143.9063949,6118.3208736,4692.8745814
66432,8222.347481,7363.6803483,,5276.4929464,5321.5341788,4147.1969262
66433,12701.457158,12952.461469,,9033.5571199,9157.5387335,6988.7193295
66435,3620.946226,4194.8426312,,2573.5145657,2914.7715477,2053.8636529
66436,18581.390437,19515.446274,,13364.639219,6819.49478,5226.3511021
66443,8728.682353,14910.383992,,8202.6061757,5043.0616164,4020.1444236
66444,2553.8018916,2680.7859617,,1785.7385066,2031.3835533,1473.2092334
66446,2271.7820509,2201.4543104,,1454.8403875,1614.3860787,1168.646325
66447,39574.78,44776.64,,29365.5,28202.2,21350.08
66448,39574.78,44776.64,,29365.5,28202.2,21350.08
66449,31603.612564,14774.148439,,10662.079415,10505.329605,8247.1718495
66450,1857.1980406,1748.0456181,,1216.8426832,1283.5650614,978.42281055
66454,11732.559073,5437.3232784,,5818.3183833,5751.678878,5971.4833964
66455,4594.3368408,4274.1917402,,3085.7872237,3069.9820212,2403.6460956
66456,5852.8173411,6064.1035674,,4200.869502,4165.8979158,3207.4060022
66458,4930.9957084,5089.9379164,,3537.2160744,3499.0386335,2700.0371933
66460,7665.3240699,4305.2011289,,4158.9347295,4532.7816745,4363.9229635
66462,2080.2572329,2116.9035086,,1394.8868449,1493.1885129,1100.7557275
66463,4438.0139379,4568.9630441,,3182.3002967,3142.408394,2428.7009989
66464,1840.8903163,2011.3112324,,1311.3164237,1411.5926322,1031.6882312
66465,8209.4438175,7631.6774525,,5508.3965272,5447.5226146,4272.1827755
66469,2298.490953,2353.5753629,,1654.3054303,1686.0486614,1281.2066918
66470,3521.0125238,2023.6819713,,1893.9334281,2050.1816616,1954.7205871
66474,4528.5910987,4606.874401,,3044.1260613,3162.8679195,2374.6507663
66476,2417.5740868,2252.5503633,,1627.0625626,1638.3945625,1278.5449367
66478,2467.4355935,1182.5446216,,809.00404084,804.09802636,607.22238253
66479,5084.4372994,2617.3467595,,2711.2905446,2741.8181152,2788.897589
66484,2433.2124078,2267.0742597,,1637.5423471,1648.6793876,1286.6278998
66488,4258.5850588,3371.3267936,,2666.7437594,2230.2381108,1899.5448942
66489,1381.0067204,1403.2897775,,989.18136387,1005.4331524,767.17205334
66490,2255.7589173,1176.4246325,,1200.9711107,1209.173546,1229.2397193
66491,10992.253611,8748.7343786,,6675.9438538,5742.0521585,4810.4901263
66492,11967.462733,5534.1345991,,5656.4935517,5119.1437295,5393.1331892
66494,5839.0847982,2810.835305,,2874.1117382,2864.5269731,2891.4324911
66496,1351.0870034,2249.5520643,,1086.4223137,1092.0289004,721.48804006
66497,3726.98484,3817.5594108,,2670.4041976,2628.0395215,2037.3519855
66502,3082.8116693,3312.7727357,,2067.9686338,2134.6581857,1561.0717307
66504,6977.2237724,7258.9946383,,4840.6102937,4811.2651224,3610.2596455
66508,2969.2997285,2764.9587017,,1996.7931629,2001.2469257,1563.71481
66509,2867.7612371,6469.9742418,,3148.2728236,2130.0318278,1578.0161616
66513,4644.5908662,2279.2154657,,2311.812261,2289.4417774,2300.9249339
66514,1397.3523285,1477.8426547,,959.76791635,1024.2316092,751.53319278
66515,2863.0134542,4173.9685869,,2264.6017427,2872.0172958,1826.2856722
66516,4725.6897903,4644.3059104,,3036.7306283,3164.9614888,2335.2167688
66517,9817.4872745,9781.6595572,,6342.7411683,6668.5509931,4899.6103017
66518,1770.8880789,1800.8872916,,1195.0430955,1244.222485,934.44023881
66522,7933.069325,7361.0786349,,5139.8607031,5241.9285322,4052.0429377
66525,1751.2714645,1848.351088,,1214.7207245,1219.1328438,909.99121316
66526,4027.6506705,3884.6735091,,2651.9604539,2377.1552941,1868.6304329
66527,4932.6762839,4786.1907587,,3212.3309917,3451.9701789,2559.4200372
66528,6386.3612929,6683.1198492,,4478.5045948,5077.0278749,3694.9686995
66529,15093.225185,14024.903915,,10121.458573,9974.7661355,7830.1958758
66530,5453.7392754,2953.671924,,2779.9235778,3275.1817047,3062.7039829
66531,33555.185397,31171.220202,,22493.462184,22116.60872,17372.610543
66532,6787.7149379,3451.8813282,,2283.0113686,2373.1201054,1781.8350769
66533,1426.0053184,1561.7483566,,1013.777685,1085.4693422,794.32709729
66539,3754.7937147,3934.9792484,,2629.558449,2985.7833533,2169.4319588
66540,1648.7502193,1798.6925814,,1018.1544052,1499.5291857,943.58099537
66542,5285.21547,4168.511338,,3307.8142194,2759.4898177,2354.2280154
66543,3793.6610997,4369.358966,,2819.1004768,2835.2816451,2097.9088237
66545,5158.3110328,4797.6915619,,3348.2778549,1753.7445636,1343.5113609
66547,1106.0681243,2120.5349521,,709.38363747,1553.6164818,568.60874986
66548,5513.5770295,5629.4829431,,3916.4465449,3964.7884072,3025.5137987
66550,7978.7245958,8295.8896673,,5535.475301,5499.660887,4127.7387381
66551,10086.630667,4782.3335688,,3452.4393042,3429.8131354,2686.4415345
66552,5844.9670413,2977.5595746,,2887.2445016,3101.6026269,3025.9454474
66555,2186.6936596,1879.3148149,,1409.2484175,1366.3551917,1101.2616032
66556,2579.6224866,2623.7816738,,1737.3121529,1806.8916948,1356.80182
66558,6437.7692444,9065.8578845,,4773.5717424,4807.1774157,3329.4769414
66559,1468.6966208,1389.1388549,,871.13546288,1150.1075838,781.8903747
66560,1300.7331398,1337.4573688,,917.28856883,921.2976851,702.66395903
66563,2951.7248062,3002.3990611,,1986.8125725,2065.7783159,1551.1322733
66564,4979.796435,4682.1412948,,3243.6127034,2917.1072844,2304.3975308
66565,3465.8671092,3541.6145694,,3564.2339807,1991.5368049,1990.9343973
66567,3455.5964407,1775.68872,,1336.1775316,989.54028493,811.07149074
66571,17604.786661,16357.485447,,11804.543537,11626.540039,9128.3441107
66573,1089.2356316,2088.9986101,,698.61950829,1529.9330168,559.94442162
66574,2483.6702039,2326.7953598,,1621.3380174,1691.7048014,1295.3382553
66575,5281.3204934,9943.0356892,,5059.5101025,5579.921401,3619.3496279
66576,1730.7625907,1631.2415712,,1135.2068939,1201.1937532,914.46251163
66577,2267.7679441,2306.4669304,,1718.3450552,1787.2110552,1430.8845533
66579,6025.2162424,3266.8275394,,3047.8653494,3145.0371532,3067.5444706
66581,6608.8807925,6354.7791194,,4280.3395902,4603.0348019,3416.594123
66584,1922.8710062,3900.160894,,2034.117006,2054.6347796,1393.6636148
66585,17179.08848,15502.324989,,11015.375369,11190.908871,8667.2795214
66592,1424.5592354,1448.4946432,,962.82419433,1003.2675128,753.56998455
66595,880.5852,952.70496269,,588.87046798,661.1351939,468.07720566
66597,2229.1913431,2283.3662269,,1578.2655475,1592.0450476,1214.591067
66598,4376.8206138,5069.6341055,,3109.0099436,3522.8462411,2481.7395193
66599,2590.3795242,2594.2747867,,1719.9157961,1843.4940514,1361.6210374
66602,2617.6343213,2747.4460365,,2044.4683364,2324.0190854,1792.5651311
66603,1973.6695257,2147.6121538,,1318.0761852,1361.4383699,993.20542866
66604,3289.2327461,1625.8341143,,1693.0220007,1703.1269324,1729.0782646
66606,4247.3594146,3956.1329985,,2760.1021931,2840.7289691,2187.5412666
66607,5310.3150235,8916.1981585,,4890.9458951,4927.2204538,3454.8935568
66611,12422.054535,23321.483831,,11909.100216,13115.228013,8520.1617867
66612,2470.909965,5271.7222084,,2510.3641992,2959.1238253,1856.3853133
66613,4906.7451807,4826.9811981,,2843.6099502,3701.0976846,2426.4021063
66616,17473.986815,18071.616563,,12655.679795,12943.656665,9783.5114192
66617,9930.7757179,8916.0631086,,6371.1398476,6441.0714591,5009.3673004
66618,880.5852,956.18267462,,590.99931665,663.55257984,469.77821561
66620,8270.4240866,7438.1999198,,5288.3702658,4783.1881052,3810.4140627
66621,19250.461425,20222.509281,,13846.328126,13857.950045,10581.442887
66623,12133.303611,11275.913509,,8137.9118644,8028.120091,6300.3042108
66626,2943.8223429,2989.9264102,,2106.5766011,2061.4882905,1606.3008914
66628,2651.5079963,2782.8202455,,1854.3870669,2109.0282841,1529.850094
66629,2381.5431222,4834.7468902,,2523.9156447,2551.67349,1730.863055
66632,4646.4462417,5051.3676241,,3323.3476502,3616.919731,2636.783472
66634,1287.7909705,1375.3153855,,889.95992347,948.99484506,695.50592618
66635,3575.414198,2591.5837722,,2061.5610551,1907.3692491,1578.7270055
66636,3863.0173592,3594.9878531,,2595.7045259,2589.0165158,2025.6497362
66637,7097.8523902,10047.335805,,5270.0633172,5314.958351,3672.1101514
66640,14953.052385,15629.297708,,10497.483779,11884.774695,8661.1349172
66643,13860.368428,13057.292169,,8865.569333,9767.0074619,7133.7352807
66646,3699.1150425,3960.2031856,,2484.6521476,2564.3037307,1876.6110144
66650,21658.250226,44776.64,,23920.52123,24644.318856,16159.617686
66651,1527.8477899,1493.5482355,,1087.1642419,1037.1515418,826.95128961
66653,3713.0110008,4039.9118393,,2653.9256524,2883.1863511,2102.7529616
66654,8287.6198833,8996.8862653,,5934.6501025,6479.090052,4719.9465379
66662,3738.7422911,1992.059413,,1309.8839398,991.40521763,727.08805598
66664,8360.6117523,7994.044961,,5396.4705383,5805.9641143,4312.3907734
66666,1689.696159,1718.273798,,1027.2542642,1334.7496657,892.03775494
66668,1181.2875044,1215.7667163,,832.25424533,835.00640711,636.80481913
66669,4177.3706697,4543.0846924,,2986.9456238,3248.1995566,2368.4192019
66670,9503.559412,8833.5712406,,6375.6285342,6298.6211791,4941.0709915
66671,3088.9545215,1496.0844414,,1492.4014726,1528.3377225,1510.9040675
66672,17403.876499,8672.1923027,,8581.0605064,8908.1017416,8913.2675749
66677,39574.78,44776.64,,29365.5,28202.2,21350.08
66679,3715.8424078,3797.9593514,,2636.6245836,2666.0484621,2034.2908417
66681,4759.1008645,4983.7751361,,3013.622444,4238.513507,2751.6353074
66682,6108.7638931,3100.989821,,2064.9241024,1533.9102258,1131.0803472
66684,5785.0370187,5964.770358,,4181.8537133,4272.4662157,3234.5976957
66686,2474.1565754,5023.4551929,,2622.8140555,1769.0156241,1349.6583672
66688,1300.5230184,1291.608171,,833.73465537,931.10108605,668.7021265
66690,1950.6729845,1818.9217625,,1461.1336155,1475.5524538,1218.5737587
66692,4323.7511042,8117.5111474,,4152.4420826,3033.8158135,2248.0291051
66694,3037.9082968,4786.5016919,,2706.9358256,2693.5497691,1925.8454211
66695,1938.8800806,1654.136186,,1250.4659996,1203.9623359,976.20073049
66699,3036.4901135,1634.8521452,,1568.345408,1569.4652562,1543.2432434
66701,880.5852,889.3455,,576.3166,573.2638,477.20350697
66702,3308.7142863,6915.8185483,,3460.6482194,3767.4107681,2454.6930536
66703,2034.0667509,1673.3699551,,1252.2820943,1244.9267244,997.96815628
66712,26274.875021,27238.647362,,18229.778095,18075.778816,13581.425744
66713,880.5852,889.3455,,576.3166,573.2638,424.55129558
66714,5397.1118529,5019.7590638,,3623.7547653,1887.7396345,1474.5081157
66715,2017.4601124,2120.6853465,,1408.9033936,1605.1654251,1162.288436
66717,4260.2954422,4385.517124,,3076.5024914,3141.3701955,2380.3377999
66719,1221.2075652,1299.554113,,846.94982832,854.78592091,636.10528191
66720,6753.5900409,7016.0250588,,4849.3690255,4817.5300914,3703.1895199
66721,2318.6214344,2160.6493162,,1560.7509382,1573.3165581,1227.3993795
66724,1914.4942065,2114.8035282,,1338.8697254,1178.8061746,901.50534114
66725,5220.6905303,9678.7921916,,5074.1469149,5175.6226785,3560.345957
66729,2794.2574024,3215.3580499,,2082.5625446,2074.0446005,1536.7437672
66730,7079.7775438,6582.5139289,,4751.3677471,4704.577125,3688.2933133
66732,3210.9960026,3495.936262,,2293.9008019,2488.5739074,1815.5436149
66733,19590.613435,20581.976223,,14091.216116,14104.020995,10768.661883
66736,4204.2461887,3354.3229849,,2662.7643545,2543.9230535,2096.9069947
66739,2298.0828894,2488.4103696,,1537.4124831,1587.5976974,1159.3008369
66740,4943.5465788,3676.0745613,,2914.1476412,2637.3425084,2215.1530066
66741,5136.23562,2785.8205887,,2791.9034249,2750.1256649,2760.4807101
66746,8240.5960419,8587.4680774,,5919.9195467,5893.252031,4521.6346907
66747,5819.3703751,6028.7573743,,4176.7897962,4141.7018903,3188.996858
66748,1481.0231214,1400.5263665,,878.29844799,1159.1419861,788.12602035
66749,9285.8247576,7360.4486038,,6037.0544352,5053.3031736,4403.0105368
66752,18956.311777,17909.476907,,12147.614969,13082.126058,9730.798513
66753,8146.0913168,8520.802288,,5714.8954335,6475.4437097,4715.0955727
66755,3191.9983501,3475.3507037,,2280.2764539,1317.4886502,963.19687057
66756,3580.4743797,3662.729612,,2564.9259079,2522.0517067,1956.712917
66757,5569.5604231,11485.368215,,6035.7385011,6169.5299399,4149.5275054
66758,2926.3118475,6651.7098724,,2047.4649592,5053.1259166,1689.1556635
66759,18351.710381,16567.841224,,11766.713296,11959.330925,9259.0514443
66761,6441.539887,6686.2556864,,4624.7125987,4591.7884357,3531.4377305
66762,9454.9513913,10261.788376,,6771.8130421,7396.6792487,5387.7921619
66764,11007.696591,11509.17078,,7725.4666556,8749.4937478,6373.9866529
66766,3113.1786248,3264.9419318,,2178.7580373,2475.9070147,1797.4835425
66767,1383.8710752,1605.8221525,,988.67001644,1115.1222829,787.52828824
66768,3947.5366467,3864.2993303,,2584.6405173,2775.4659818,2055.6413135
66770,2100.3275074,2152.0803562,,1486.5263303,1498.949766,1143.5389825
66771,2178.9582625,3997.6121199,,2174.4941925,1508.1744024,1185.3212098
66772,4024.6661123,3882.1737983,,2650.1058843,2375.4627821,1867.2644946
66774,7298.6159397,3920.0264069,,2619.4981928,2031.8812879,1473.5723246
66775,2087.1356862,889.3455,,576.3166,573.2638,394.0221
66776,3612.293311,4159.935492,,2685.4365166,2697.1353887,1996.0708321
66777,6063.5339627,5844.4447983,,3932.8670113,4228.5402579,3137.7157595
66778,7750.5486235,4173.0636304,,2621.6482344,2705.5614393,1980.3531728
66780,8980.2932181,8347.5942609,,6024.9696027,5954.4856873,4670.6109241
66783,2102.1891314,2153.97697,,1487.8516356,1500.2946616,1144.5654323
66785,1929.1629463,2106.9620695,,1374.6219833,1480.979958,1082.1901574
66787,936.76557076,889.3455,,622.54550407,683.91340728,512.80074048
66788,4417.6074004,4548.4532062,,3190.5447448,3258.0686135,2468.4742416
66791,4161.11822,3673.3981615,,2674.3280269,2660.2005255,2097.6689004
66793,12713.467205,12067.437178,,8169.9310723,8795.1088728,6538.3452284
66795,6556.1894725,12295.732626,,6286.0690004,6764.7441465,4480.7993073
66797,3970.0378023,8075.3893244,,2667.4226584,5761.7288622,2080.9652842
66798,3125.7839452,3210.445244,,2254.0459593,2299.7577813,1744.710302
66799,3504.9997987,2786.1634128,,2196.173977,1841.7474907,1565.790415
66801,15188.157029,15929.534082,,10921.725209,10919.219495,8345.5585582
66802,2144.9651882,3760.0524157,,1712.5542676,2023.6931363,1253.7456612
66804,1412.1190806,1547.5717104,,968.32949157,1151.0909445,811.79336653
66805,5067.6236192,4989.2990112,,3258.74198,3400.2410296,2507.4256797
66806,2863.2583289,2765.2113295,,1827.4881043,1883.4503248,1397.2361814
66808,39574.78,44776.64,,29365.5,28202.2,21350.08
66809,5723.3898599,5526.1387218,,3716.1411735,3994.9602613,2963.7735532
66810,4321.4518003,4020.7531474,,2902.9174381,2890.5142308,2262.6002813
66811,3432.7361461,6384.856238,,2977.3596347,2998.8478763,1948.3526093
66813,3358.3604687,7023.4101973,,3514.0545701,2604.4107893,1899.8527534
66814,1961.1916622,1951.4987765,,1399.1444948,1350.6388515,1065.4629024
66815,1801.9792271,1969.1477865,,1283.4109644,1381.006295,1009.4266881
66816,2670.5431988,5629.495984,,2674.1176767,1847.2521461,1349.9956543
66818,2007.2480894,3078.974172,,1622.8848216,2205.595298,1340.2576885
66819,5567.7778411,2683.9193453,,1938.3188415,1943.860424,1518.6140939
66821,5860.7693897,6756.2271225,,4342.5125573,2311.8586145,1712.0543561
66823,7636.5375459,14009.620024,,7617.4512293,7517.3417805,5257.940179
66826,2553.8018916,2680.7859617,,1785.7385066,2031.3835533,1473.2092334
66827,2040.9967931,2086.8754243,,1467.6367589,1495.0322793,1136.9416323
66830,6365.9364512,3045.3151827,,3122.1233866,3118.1779779,3151.8857879
66831,3056.9695879,3109.4985223,,2188.0354803,2143.3406662,1668.5769119
66833,3647.8362213,3969.2894705,,2607.1849368,2831.9552542,2065.4656178
66834,7132.4246671,14720.197272,,7444.2662939,8431.4429938,5470.4705559
66835,2304.2224343,2343.5596952,,1398.0987872,1815.744275,1212.9741302
66841,4916.637061,5074.7639384,,3526.878754,3488.6513775,2692.134222
66843,8046.8413076,7204.2046665,,5164.0402927,5206.5245461,4058.6264964
66845,2136.2234914,1833.4545221,,1376.9104989,1333.2819647,1075.7914763
66846,16068.751792,8858.112359,,5842.8039665,4306.0590482,3138.3572471
