CASEID,FULL_SAMPLE_WGT,REP_WGT_1,REP_WGT_2,REP_WGT_3,REP_WGT_4,REP_WGT_5,REP_WGT_6,REP_WGT_7,REP_WGT_8,REP_WGT_9,REP_WGT_10,REP_WGT_11,REP_WGT_12,REP_WGT_13,REP_WGT_14,REP_WGT_15,REP_WGT_16,REP_WGT_17,REP_WGT_18,REP_WGT_19,REP_WGT_20,REP_WGT_21,REP_WGT_22,REP_WGT_23,REP_WGT_24,REP_WGT_25,REP_WGT_26,REP_WGT_27,REP_WGT_28,REP_WGT_29,REP_WGT_30,REP_WGT_31,REP_WGT_32,REP_WGT_33,REP_WGT_34,REP_WGT_35,REP_WGT_36,REP_WGT_37,REP_WGT_38,REP_WGT_39,REP_WGT_40
22777,11729.90811559233,0,0,23725.132633987254,23215.971207036902,25256.6970601272,22758.763772155165,0,22896.217017208328,0,22314.353115339265,0,0,0,0,24828.463187381858,22336.888965971066,0,21782.182799188307,21382.154410299798,0,23477.460082280846,23195.61440382096,0,0,0,0,22403.679156598435,0,24813.326377643567,0,28067.264134372548,26310.423861863976,22943.883334886374,24445.16302982523,0,0,23036.776169915203,0,0,24568.802222496935
22779,10280.299938512018,0,0,21163.53567125445,17393.229832543115,36280.03442511838,16619.789089339192,0,25881.749755650042,0,23538.735920486433,0,0,0,0,21001.875837003117,12332.376476486355,0,17437.93240766311,15163.449862479212,0,20498.262874727363,38706.93821412207,0,0,0,0,17848.543563119852,0,26841.565774207265,0,17865.342051999654,15038.15294013501,29493.828505882873,18449.277021176807,0,0,12699.98765594835,0,0,17150.147451007622
22782,11556.370041679927,0,0,26189.125297170005,21771.4792433693,24683.446128525924,21877.179814633942,0,22843.099531295447,0,23831.60792494958,0,0,0,0,22099.841565359096,22297.75915123165,0,22272.606831192716,21515.343110403115,0,24770.82219562417,21792.434580387533,0,0,0,0,21777.297263486624,0,24509.42241996598,0,24186.681617771046,25538.271782720232,23451.36318258965,23366.34912854201,0,0,23706.594622321198,0,0,23063.393191395153
22784,7553.133101755,0,0,17116.96220133401,14229.630926854588,16132.864675182504,14298.715810846184,0,14930.031713611554,0,15576.111359948867,0,0,0,0,14444.245404813078,14573.602448926571,0,14557.163132741054,14062.22279631837,0,16189.972838240683,14243.327135016842,0,0,0,0,14233.433529244125,0,16019.124441106096,0,15808.184134802857,16691.570559611402,15327.587027487321,15272.022653602986,0,0,15494.403859164746,0,0,15074.013546159724
22785,8237.231888370425,0,0,13992.250295703729,13950.148956157327,19642.20189917478,12300.659161759151,0,16978.409125113856,0,17308.24015622973,0,0,0,0,14672.490310433624,16204.4146893164,0,16273.944148373863,16409.81652114561,0,17700.436125389282,15014.328138774641,0,0,0,0,13922.568138814742,0,15221.22920387276,0,16392.13263300255,16278.772935719106,15433.218362823363,15468.804310042055,0,0,17747.225830708878,0,0,15716.173459658243
22786,8452.869567510463,0,0,19155.95117028514,15924.678222679147,18054.62700212828,16001.99256437026,0,16708.511423508444,0,17431.552697525403,0,0,0,0,16164.857783272479,16309.623962657823,0,16291.22637934727,15737.32827492904,0,18118.537944391264,15940.005936305442,0,0,0,0,15928.933794715655,0,17927.337922183084,0,17691.270204099623,18679.88646784334,17153.423908008648,17091.240652567863,0,0,17340.112120812282,0,0,16869.644510165956
22791,7894.1957812589,0,0,11098.338401325393,14354.249639730297,20226.40091846686,12081.412320816347,0,14878.766416749275,0,19102.04483014266,0,0,0,0,16189.809665844692,15247.367426630213,0,16146.518635863218,16629.421882099676,0,15511.42830851183,15528.724843046986,0,0,0,0,11672.958403128758,0,14088.25146265347,0,21813.388774910185,14263.659412487359,11972.35701778805,17783.532054445677,0,0,14335.52434563665,0,0,15246.232646361788
22792,8690.574790003819,0,0,20331.09369075437,16128.904957386781,20304.982472629214,17336.142080046582,0,15284.058752707317,0,19316.32935264428,0,0,0,0,17727.584220635785,15258.97519403117,0,18126.099999830112,15348.968772373924,0,19973.390854476515,19923.351453608702,0,0,0,0,14597.160397225827,0,18316.835559888303,0,18745.895043428944,19305.570108049997,16810.516563341018,18324.848429294343,0,0,15486.295837573727,0,0,16791.669873467952
22793,8452.869567510463,0,0,19155.95117028514,15924.678222679147,18054.62700212828,16001.99256437026,0,16708.511423508444,0,17431.552697525403,0,0,0,0,16164.857783272479,16309.623962657823,0,16291.22637934727,15737.32827492904,0,18118.537944391264,15940.005936305442,0,0,0,0,15928.933794715655,0,17927.337922183084,0,17691.270204099623,18679.88646784334,17153.423908008648,17091.240652567863,0,0,17340.112120812282,0,0,16869.644510165956
22795,4691.981787588766,0,0,9490.090555681629,9286.425180074966,10102.71874706662,9103.541483418916,0,9158.522998711196,0,8925.776518216944,0,0,0,0,9931.424521063362,8934.790894091868,0,8712.907550560116,8552.895562683725,0,9391.021143505472,9278.282426610782,0,0,0,0,8961.507075917425,0,9925.369773241438,0,11226.950019400843,10524.211133377046,9177.589601128097,9778.103852161874,0,0,9214.746881974432,0,0,9827.559724665827
22796,4691.981787588766,0,0,9490.090555681629,9286.425180074966,10102.71874706662,9103.541483418916,0,9158.522998711196,0,8925.776518216944,0,0,0,0,9931.424521063362,8934.790894091868,0,8712.907550560116,8552.895562683725,0,9391.021143505472,9278.282426610782,0,0,0,0,8961.507075917425,0,9925.369773241438,0,11226.950019400843,10524.211133377046,9177.589601128097,9778.103852161874,0,0,9214.746881974432,0,0,9827.559724665827
22797,9547.491947115157,0,0,23895.065671056855,16741.572804166735,21476.277250113475,19751.660326469122,0,14512.184908117291,0,20060.99187025219,0,0,0,0,19136.477101642296,17346.828307920918,0,18143.556268231772,15660.076484355217,0,23195.568437093243,20009.722276457796,0,0,0,0,18094.641589496165,0,18891.493156479413,0,22586.589379260862,17708.4560405304,16868.755525283923,17651.47824875632,0,0,19136.157249737545,0,0,17996.27053704308
22800,4691.981787588766,0,0,9490.090555681629,9286.425180074966,10102.71874706662,9103.541483418916,0,9158.522998711196,0,8925.776518216944,0,0,0,0,9931.424521063362,8934.790894091868,0,8712.907550560116,8552.895562683725,0,9391.021143505472,9278.282426610782,0,0,0,0,8961.507075917425,0,9925.369773241438,0,11226.950019400843,10524.211133377046,9177.589601128097,9778.103852161874,0,0,9214.746881974432,0,0,9827.559724665827
22803,8292.09072395787,0,0,18791.59304885544,15621.780925123476,17711.216752272678,15697.62469988488,0,16390.705130308044,0,17099.993708988964,0,0,0,0,15857.39212089244,15999.404757386674,0,15981.357107568554,15437.9944900596,0,17773.912068610603,15636.817096090623,0,0,0,0,15625.955553529511,0,17586.348789902644,0,17354.771226838187,18324.583393543315,16827.15510226517,16766.1546110701,0,0,17010.292388993377,0,0,16548.77336530495
22804,7553.133101755,0,0,17116.96220133401,14229.630926854588,16132.864675182504,14298.715810846184,0,14930.031713611554,0,15576.111359948867,0,0,0,0,14444.245404813078,14573.602448926571,0,14557.163132741054,14062.22279631837,0,16189.972838240683,14243.327135016842,0,0,0,0,14233.433529244125,0,16019.124441106096,0,15808.184134802857,16691.570559611402,15327.587027487321,15272.022653602986,0,0,15494.403859164746,0,0,15074.013546159724
22814,6530.458501031182,0,0,14683.425840497772,13500.645470601425,11639.111449352295,16358.16600681316,0,11853.838923185162,0,11644.197943568954,0,0,0,0,15155.119319382162,11837.49424743511,0,12353.755106784838,11588.362168511592,0,13311.443611390127,11777.120951188597,0,0,0,0,11950.568768285848,0,11852.819694756385,0,14475.503285745053,17426.779379374504,13493.819303187378,12991.174744855714,0,0,12794.201129943285,0,0,11780.503231483408
22816,8899.626959273239,0,0,20307.618046654734,16442.61475655132,19643.974879371126,15653.384045007957,0,16844.185745168325,0,16614.000451705622,0,0,0,0,21633.821220029444,16908.31513350708,0,17950.19105500013,14623.469345576717,0,17789.354290252693,16716.75226503232,0,0,0,0,16645.23471125864,0,18364.590538437365,0,17226.9766180249,17878.01437613418,20323.297701184532,16140.768479623168,0,0,20324.843118602224,0,0,19293.583226595547
22831,11556.370041679927,0,0,26189.125297170005,21771.4792433693,24683.446128525924,21877.179814633942,0,22843.099531295447,0,23831.60792494958,0,0,0,0,22099.841565359096,22297.75915123165,0,22272.606831192716,21515.343110403115,0,24770.82219562417,21792.434580387533,0,0,0,0,21777.297263486624,0,24509.42241996598,0,24186.681617771046,25538.271782720232,23451.36318258965,23366.34912854201,0,0,23706.594622321198,0,0,23063.393191395153
22833,2461.8609316763373,4090.990457270144,0,0,0,0,4660.509665808189,0,4866.280163378647,0,5076.862741315679,5024.35152500298,4738.065789451224,5121.562314219006,0,0,4750.105951986792,0,0,4583.427360328215,5116.697962964614,0,4642.456334131844,4288.892008026328,5452.197720317725,5108.987176454914,0,4639.231621791,0,5221.257998493013,0,0,0,0,4977.748361119867,5211.349170788742,0,5050.231077171088,4237.904197975483,0,0
22836,3061.222236151037,5086.977413931166,0,0,0,0,5795.15099216195,0,6051.018094402216,0,6312.86881953148,6247.573294120012,5891.588823881419,6368.450889484125,0,0,5906.5602679652475,0,0,5699.302333729238,6362.402269908261,0,5772.7024209802275,5333.059806298912,6779.5823405685815,6352.814225832337,0,5768.692624571354,0,6492.418349067664,0,0,0,0,6189.6241875241185,6480.097131686045,0,6279.753446759543,5269.658573559901,0,0
22837,1340.6324441390439,2151.028381195123,0,0,0,0,2601.1403329655805,0,2616.8501133026916,0,2550.347834066415,2465.0276503022014,2660.925038078262,2763.0778507520545,0,0,2552.9234972528216,0,0,2443.8051556374967,2563.1433789647185,0,2651.068782897367,2567.103412351792,2718.974554201573,2762.26508118409,0,2560.557069112286,0,2835.9600144404258,0,0,0,0,2793.8819585883084,3071.5253738641386,0,2632.914873451074,2418.1922775020926,0,0
22839,2345.6174805332903,3897.8232303047525,0,0,0,0,4440.45104240326,0,4636.505526988075,0,4837.144876493707,4787.1131198975845,4514.345142999605,4879.733837643116,0,0,4525.816796555869,0,0,4367.008387358354,4875.099169946438,0,4423.25014782102,4086.380321773873,5194.757394924353,4867.75246916692,0,4420.177699032767,0,4974.7221193766445,0,0,0,0,4742.710450987301,4965.281163888188,0,4811.770698712385,4037.800039674862,0,0
22851,2246.297780139059,3839.0076568734094,0,0,0,0,4633.5648259839845,0,8996.436473983696,0,4401.045567569693,4900.0700115632035,3229.416635192101,5392.946915162636,0,0,4045.1938635472357,0,0,3507.0129556475795,3628.8465703443253,0,6320.643656960537,4342.866064472649,5169.951958366398,5521.720394439341,0,4003.0543577847393,0,8315.034118348809,0,0,0,0,3899.8772187994223,4444.300469236714,0,5210.378754032944,3810.6123565956764,0,0
22855,1340.6324441390439,2151.028381195123,0,0,0,0,2601.1403329655805,0,2616.8501133026916,0,2550.347834066415,2465.0276503022014,2660.925038078262,2763.0778507520545,0,0,2552.9234972528216,0,0,2443.8051556374967,2563.1433789647185,0,2651.068782897367,2567.103412351792,2718.974554201573,2762.26508118409,0,2560.557069112286,0,2835.9600144404258,0,0,0,0,2793.8819585883084,3071.5253738641386,0,2632.914873451074,2418.1922775020926,0,0
22859,2299.6930700368944,3821.5084707344045,0,0,0,0,4353.512273335887,0,4545.728243455127,0,4742.439312273521,4693.387118179318,4425.959615013861,4784.194432035461,0,0,4437.206667188458,0,0,4281.50753844046,4779.650505639776,0,4336.648151884925,4006.373837810055,5093.05020139702,4772.447644555005,0,4333.635858002812,0,4877.322955782497,0,0,0,0,4649.853800905051,4868.066843014103,0,4717.561930822423,3958.74470006244,0,0
22865,1340.6324441390439,2151.028381195123,0,0,0,0,2601.1403329655805,0,2616.8501133026916,0,2550.347834066415,2465.0276503022014,2660.925038078262,2763.0778507520545,0,0,2552.9234972528216,0,0,2443.8051556374967,2563.1433789647185,0,2651.068782897367,2567.103412351792,2718.974554201573,2762.26508118409,0,2560.557069112286,0,2835.9600144404258,0,0,0,0,2793.8819585883084,3071.5253738641386,0,2632.914873451074,2418.1922775020926,0,0
22870,7452.362238498555,12161.33666560453,0,0,0,0,19080.645245902488,0,30457.343541620314,0,14780.31446333169,17647.602315841825,28029.917036784722,21085.92008143838,0,0,14860.283055310669,0,0,18112.664200841653,12956.165640386516,0,10721.522069497954,18831.907542168814,13635.197355755612,12239.268349032931,0,12856.88579934775,0,20932.45947295986,0,0,0,0,13206.923519766011,16961.30982126543,0,21212.114265835757,14027.748558512685,0,0
22877,1340.6324441390439,2151.028381195123,0,0,0,0,2601.1403329655805,0,2616.8501133026916,0,2550.347834066415,2465.0276503022014,2660.925038078262,2763.0778507520545,0,0,2552.9234972528216,0,0,2443.8051556374967,2563.1433789647185,0,2651.068782897367,2567.103412351792,2718.974554201573,2762.26508118409,0,2560.557069112286,0,2835.9600144404258,0,0,0,0,2793.8819585883084,3071.5253738641386,0,2632.914873451074,2418.1922775020926,0,0
22894,2353.6323934699526,3616.787945887868,0,0,0,0,3830.0602692781135,0,4901.692020182269,0,5078.3240361118515,5315.623511591674,4221.830434638613,5598.663311503372,0,0,4252.489457161034,0,0,4117.475642802336,5280.164326086139,0,5668.604585581246,3994.8392936856135,4830.118221037322,5303.1229709475165,0,4094.188785903739,0,5394.014775024757,0,0,0,0,4730.733755622942,4689.827545197996,0,4332.799230923366,3763.4949151644687,0,0
22900,9976.014713369179,16577.614303416478,0,0,0,0,18885.434347521576,0,19719.26272707281,0,20572.59073957293,20359.80346966175,19199.70922008636,20753.72347181921,0,0,19248.498669181845,0,0,18573.07949282025,20734.01202546559,0,18812.278183373055,17379.555939005917,22093.532570522293,20702.766182663236,0,18799.210923015362,0,21157.7128281553,0,0,0,0,20170.95695822582,21117.56002760587,0,20464.673241094635,17172.94185421952,0,0
22905,10358.51556903481,17213.234021123375,0,0,0,0,19609.54061691825,0,20475.339685950257,0,21361.38604383405,21140.44007376511,19935.865432383493,21549.463776369907,0,0,19986.52556897922,0,0,19285.209436737518,21528.996552753208,0,19533.579495460825,18045.92374305994,22940.64390262329,21496.55268028155,0,19520.01120955218,0,21968.942912835482,0,0,0,0,20944.35279993165,21927.25057159681,0,21249.330767225405,17831.387650688946,0,0
22906,9976.014713369179,16577.614303416478,0,0,0,0,18885.434347521576,0,19719.26272707281,0,20572.59073957293,20359.80346966175,19199.70922008636,20753.72347181921,0,0,19248.498669181845,0,0,18573.07949282025,20734.01202546559,0,18812.278183373055,17379.555939005917,22093.532570522293,20702.766182663236,0,18799.210923015362,0,21157.7128281553,0,0,0,0,20170.95695822582,21117.56002760587,0,20464.673241094635,17172.94185421952,0,0
22910,6906.333327103102,14498.065440849332,0,0,0,0,16657.787904715555,0,13581.959425256675,0,13094.162396140646,13666.46789425156,13627.245086956193,14466.634779827558,0,0,11162.885541406773,0,0,12384.898398483443,12728.224085113228,0,13648.609854152317,12570.329182860254,14040.848317007863,11930.883164774503,0,12218.925456042914,0,13062.356343419155,0,0,0,0,11582.784730889292,14237.80347964605,0,13639.83020589565,11676.9546059121,0,0
22912,9398.270002871042,15617.548660806524,0,0,0,0,17791.715050464176,0,18577.2536119277,0,19381.16251672731,19180.69847640076,18087.789203554934,19551.805240592472,0,0,18133.753090845137,0,0,17497.449720516684,19533.23535068141,0,17722.795606899126,16373.047147362802,20814.021468585812,19503.799060182533,0,17710.485115729258,0,19932.398208648592,0,0,0,0,19002.788704355553,19894.570792413,0,19279.494885125463,16178.39878215777,0,0
22919,11631.811124895661,19560.688026829823,0,0,0,0,18324.751745452875,0,20981.273319738564,0,26247.26019341643,26054.107478694626,23713.73945351059,17684.25883367209,0,0,21984.653087049028,0,0,23511.07354961721,16801.25425716393,0,27195.42618094089,16633.377965060645,23183.92636760216,19415.995625844,0,25135.852598799942,0,19538.63807012508,0,0,0,0,22256.844238541562,20136.88475175336,0,22818.208589241927,19703.94539454699,0,0
22922,19341.816418460174,32141.208861993702,0,0,0,0,36615.68418129165,0,38232.33731434776,0,39886.79695947919,39474.238194375146,37225.01035659658,40237.982894458466,0,0,37319.604901079154,0,0,36010.08059803395,40199.76571177899,0,36473.84667027202,33696.038955929296,42835.64763007369,40139.18527232622,0,36448.511447921956,0,41021.250380501064,0,0,0,0,39108.096537570505,40943.40084647087,0,39677.56306158715,33295.44895960029,0,0
22925,8962.268512776536,15816.566539665791,0,0,0,0,23281.943982855806,0,14060.041560730744,0,15106.743586789977,19006.20857798296,19190.83415491456,22611.359596363316,0,0,16810.78415724513,0,0,14769.650346278639,15973.832169430782,0,14775.809327126328,16572.21757564141,17825.685322618778,21554.79005150711,0,18505.620785633222,0,15271.12368975209,0,0,0,0,15632.289644419705,22460.277483297206,0,19749.396610257147,14492.246535874088,0,0
22926,10958.124345627772,17582.17666233496,0,0,0,0,21261.322843316328,0,21389.7321826018,0,20846.15273371954,20148.758614274306,21749.993869782626,22584.97532083495,0,0,20867.205810267475,0,0,19975.28919207961,20950.741558701855,0,21669.430348940907,20983.11026532096,22224.48172710976,22578.331866822606,0,20929.60145793585,0,23180.702968459103,0,0,0,0,22836.76338213506,25106.17815099155,0,21521.04307251668,19765.933447569478,0,0
22927,10061.265698449453,16719.279887344812,0,0,0,0,19046.82162771849,0,19887.775567203935,0,20748.395775611174,20533.79011179284,19363.782166177112,20931.076394894306,0,0,19412.988550162572,0,0,18731.797514819078,20911.19650249612,0,18973.040300592813,17528.0745916571,22282.334960019176,20879.68364536439,0,18959.861372715597,0,21338.518080800786,0,0,0,0,20343.329794484376,21298.02215066515,0,20639.556057858248,17319.694866505728,0,0
22934,9398.270002871042,15617.548660806524,0,0,0,0,17791.715050464176,0,18577.2536119277,0,19381.16251672731,19180.69847640076,18087.789203554934,19551.805240592472,0,0,18133.753090845137,0,0,17497.449720516684,19533.23535068141,0,17722.795606899126,16373.047147362802,20814.021468585812,19503.799060182533,0,17710.485115729258,0,19932.398208648592,0,0,0,0,19002.788704355553,19894.570792413,0,19279.494885125463,16178.39878215777,0,0
22938,9976.014713369179,16577.614303416478,0,0,0,0,18885.434347521576,0,19719.26272707281,0,20572.59073957293,20359.80346966175,19199.70922008636,20753.72347181921,0,0,19248.498669181845,0,0,18573.07949282025,20734.01202546559,0,18812.278183373055,17379.555939005917,22093.532570522293,20702.766182663236,0,18799.210923015362,0,21157.7128281553,0,0,0,0,20170.95695822582,21117.56002760587,0,20464.673241094635,17172.94185421952,0,0
